,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,PCT_DREB_RANK,STL_RANK,PCT_STL_RANK,BLK_RANK,PCT_BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,DEF_WS_RANK,CFID,CFPARAMS
10,202087,Alonzo Gee,1610612739,CLE,24.0,56,16,40,0.286,1117.3883333333333,109.9,120,0.111,0.172,40,0.242,18,0.207,388,346,358,1078,1.7,267,331,353,386,242,395,247,246,245,176,106,202,183,213,228,221,228,322,5,"202087,1610612739"
11,2405,Amar'e Stoudemire,1610612752,NYK,28.0,78,39,39,0.5,2870.0116666666668,109.9,438,0.157,0.247,71,0.167,150,0.427,946,848,736,2798,4.33,90,116,344,215,17,394,30,124,124,86,265,6,64,435,444,405,448,180,5,"2405,1610612752"
12,101161,Amir Johnson,1610612761,TOR,24.0,72,20,52,0.278,1852.6516666666666,109.1,272,0.158,0.249,53,0.193,88,0.494,599,545,600,1832,3.28,151,280,431,392,141,381,82,123,119,128,206,25,41,302,335,346,344,239,5,"101161,1610612761"
13,2760,Anderson Varejao,1610612739,CLE,28.0,31,8,23,0.258,993.895,108.0,203,0.215,0.317,27,0.201,38,0.5,315,247,317,802,2.07,362,391,166,403,257,347,147,32,38,261,191,101,33,183,183,203,186,293,5,"2760,1610612739"
14,101154,Andray Blatche,1610612764,WAS,24.0,64,21,43,0.328,2171.931666666667,107.9,343,0.169,0.264,98,0.266,51,0.192,798,591,740,2034,4.61,213,271,379,360,98,344,51,99,96,30,60,66,193,395,353,408,374,162,5,"101154,1610612764"
15,2738,Andre Iguodala,1610612755,PHI,27.0,67,36,31,0.537,2468.6883333333335,101.9,326,0.136,0.2,101,0.251,38,0.151,721,607,663,2078,9.75,195,145,246,174,61,128,58,179,198,25,91,101,230,356,363,374,378,21,5,"2738,1610612755"
16,1889,Andre Miller,1610612757,POR,35.0,81,47,34,0.58,2649.72,104.9,205,0.087,0.136,114,0.255,12,0.05,787,709,630,2098,7.89,33,60,288,142,37,241,146,334,339,16,86,253,363,389,411,355,384,54,5,"1889,1610612757"
17,200745,Andrea Bargnani,1610612761,TOR,25.0,66,19,47,0.288,2353.048333333333,112.9,269,0.124,0.196,34,0.106,46,0.229,837,663,846,2442,1.39,202,290,400,385,76,443,84,211,204,211,393,80,167,409,386,438,431,346,5,"200745,1610612761"
18,1905,Andrei Kirilenko,1610612762,UTA,30.0,64,33,31,0.516,1998.9833333333333,108.6,227,0.119,0.189,81,0.252,74,0.291,698,541,562,1726,3.86,213,174,246,199,129,365,117,225,214,59,90,34,123,343,333,329,328,210,5,"1905,1610612762"
19,2804,Andres Nocioni,1610612755,PHI,31.0,54,23,31,0.426,930.8183333333334,106.5,150,0.169,0.255,14,0.101,15,0.172,322,237,319,814,2.44,275,252,246,291,269,300,205,98,109,328,402,230,207,185,177,205,187,273,5,"2804,1610612755"
20,101106,Andrew Bogut,1610612749,MIL,26.0,65,28,37,0.431,2297.3733333333334,99.5,521,0.237,0.346,47,0.143,168,0.62,724,565,593,1728,10.68,206,212,331,285,82,63,12,14,19,153,324,4,11,357,343,343,329,17,5,"101106,1610612749"
21,101115,Andrew Bynum,1610612747,LAL,23.0,54,36,18,0.667,1500.005,99.6,338,0.225,0.337,19,0.093,106,0.592,461,382,456,1146,6.9,275,145,111,95,199,66,53,23,23,301,411,17,15,239,248,264,237,76,5,"101115,1610612747"
22,2740,Andris Biedrins,1610612744,GSW,25.0,59,26,33,0.441,1397.09,111.4,281,0.219,0.339,52,0.179,52,0.473,580,386,646,1364,1.47,239,227,273,275,212,432,76,28,22,131,237,62,51,295,249,365,271,338,5,"2740,1610612744"
23,202360,Andy Rautins,1610612752,NYK,24.0,5,2,3,0.4,24.1,102.0,1,0.04,0.083,1,0.143,0,0.0,17,6,9,20,0.1,433,432,17,307,438,135,442,445,438,422,324,426,426,23,10,13,16,435,5,"202360,1610612752"
24,1712,Antawn Jamison,1610612739,CLE,35.0,56,9,47,0.161,1842.1966666666667,113.4,289,0.164,0.258,50,0.188,30,0.184,571,523,521,1644,0.78,267,385,400,443,142,444,71,111,106,138,219,133,198,288,327,308,318,376,5,"1712,1610612739"
25,1853,Anthony Carter,1610612752,NYK,36.0,33,20,13,0.606,463.2966666666667,102.3,44,0.096,0.155,27,0.318,6,0.128,151,125,103,352,1.8,359,280,77,122,348,147,357,297,285,261,20,310,257,102,104,87,101,315,5,"1853,1610612752"
26,201627,Anthony Morrow,1610612751,NJN,25.0,58,17,41,0.293,1856.4266666666667,106.3,135,0.076,0.116,19,0.094,7,0.042,589,486,536,1648,4.83,251,315,364,379,140,286,230,384,397,301,409,296,374,299,304,318,320,148,5,"201627,1610612751"
27,1515,Anthony Parker,1610612739,CLE,36.0,72,18,54,0.25,2091.18,108.4,185,0.091,0.139,67,0.245,10,0.06,676,554,637,1772,4.14,151,303,436,406,117,357,163,317,320,95,102,265,348,334,340,360,332,194,5,"1515,1610612739"
28,201576,Anthony Randolph,1610612750,MIN,21.0,40,11,29,0.275,589.6416666666667,107.0,117,0.198,0.308,22,0.237,24,0.49,262,176,196,546,1.45,337,366,230,394,324,312,252,49,47,283,114,167,43,155,141,152,141,341,5,"201576,1610612750"
29,201229,Anthony Tolliver,1610612750,MIN,26.0,65,12,53,0.185,1362.415,104.8,203,0.153,0.245,28,0.128,28,0.211,517,392,421,1078,4.22,206,362,433,437,217,234,147,129,125,253,360,144,179,258,251,254,228,183,5,"201229,1610612750"
30,101120,Antoine Wright,1610612758,SAC,27.0,7,2,5,0.286,31.36,107.7,1,0.032,0.059,1,0.2,0,0.0,13,13,10,32,0.07,428,432,32,386,436,335,442,446,446,422,193,426,426,18,23,19,20,441,5,"101120,1610612758"
31,1498,Antonio Daniels,1610612755,PHI,36.0,4,1,3,0.25,35.29666666666667,88.2,5,0.139,0.227,0,0.0,0,0.0,10,9,9,22,0.29,437,439,17,406,433,6,428,173,144,435,435,426,426,15,19,13,17,420,5,"1498,1610612755"
32,686,Antonio McDyess,1610612759,SAS,36.0,73,54,19,0.74,1386.4616666666666,102.0,273,0.2,0.3,36,0.189,39,0.322,482,366,405,1172,5.48,139,38,121,42,214,133,80,43,54,200,213,98,109,247,240,249,238,127,5,"686,1610612759"
33,202356,Armon Johnson,1610612757,POR,22.0,38,20,18,0.526,277.43666666666667,94.4,25,0.093,0.151,5,0.114,1,0.048,107,79,67,238,1.93,343,280,111,187,385,18,383,310,293,382,388,402,366,77,70,65,70,307,5,"202356,1610612757"
34,201167,Arron Afflalo,1610612743,DEN,25.0,69,40,29,0.58,2324.2933333333335,107.3,206,0.089,0.132,34,0.102,31,0.158,702,643,621,2006,5.3,186,106,230,143,77,325,145,325,346,211,401,127,219,346,377,353,370,136,5,"201167,1610612743"
35,201948,Austin Daye,1610612765,DET,23.0,72,26,46,0.361,1446.115,109.5,210,0.16,0.255,39,0.178,39,0.295,509,421,423,1266,2.4,151,227,395,342,206,390,137,120,108,182,241,98,118,256,261,257,258,276,5,"201948,1610612765"
36,202340,Avery Bradley,1610612738,BOS,20.0,31,21,10,0.677,162.49,99.1,13,0.078,0.133,9,0.333,0,0.0,85,55,65,130,0.85,362,271,59,86,398,57,409,376,345,361,13,426,426,65,59,64,51,372,5,"202340,1610612738"
37,1884,Baron Davis,1610612739,CLE,32.0,58,24,34,0.414,1649.2883333333334,109.3,121,0.077,0.121,78,0.313,28,0.181,574,436,469,1336,2.77,251,243,288,301,173,387,246,381,384,68,22,144,201,290,278,275,270,256,5,"1884,1610612739"
38,2732,Ben Gordon,1610612765,DET,28.0,82,30,52,0.366,2130.86,110.0,154,0.082,0.13,48,0.143,16,0.083,707,610,700,1938,3.18,2,196,431,339,108,397,199,362,352,145,324,223,314,349,366,391,357,243,5,"2732,1610612765"
39,202386,Ben Uzoh,1610612751,NJN,23.0,42,6,36,0.143,437.5783333333333,103.3,31,0.074,0.118,13,0.228,8,0.174,121,125,104,338,1.59,323,408,319,445,355,182,376,396,391,337,129,288,205,82,104,88,96,330,5,"202386,1610612751"
40,1112,Ben Wallace,1610612765,DET,36.0,54,20,34,0.37,1238.1833333333334,109.9,221,0.204,0.313,54,0.3,54,0.478,403,356,422,1070,1.84,275,280,288,335,226,393,125,40,40,119,27,59,49,219,232,256,227,314,5,"1112,1610612765"
41,2757,Beno Udrih,1610612758,SAC,28.0,79,24,55,0.304,2733.5133333333333,107.6,224,0.086,0.128,94,0.224,9,0.037,1049,717,1011,2536,6.0,79,243,439,375,31,332,123,342,360,35,138,275,384,448,414,448,440,100,5,"2757,1610612758"
42,201933,Blake Griffin,1610612746,LAC,22.0,82,32,50,0.39,3111.4733333333334,108.0,719,0.238,0.368,63,0.139,45,0.136,1242,859,905,2712,6.48,2,183,418,315,5,348,3,13,11,103,338,83,245,452,446,443,447,89,5,"201933,1610612746"
43,2250,Bobby Simmons,1610612759,SAS,31.0,2,2,0,1.0,15.518333333333333,86.7,0,0.0,0.0,0,0.0,0,0.0,4,6,2,6,0.13,447,432,1,1,445,3,447,447,447,435,435,426,426,7,10,3,4,430,5,"2250,1610612759"
44,2564,Boris Diaw,1610612766,CHA,29.0,82,34,48,0.415,2778.275,107.3,309,0.118,0.18,74,0.199,46,0.165,947,754,834,2398,6.43,2,165,407,298,24,321,64,229,234,77,197,80,216,436,427,435,427,91,5,"2564,1610612766"
45,1802,Brad Miller,1610612745,HOU,35.0,60,32,28,0.533,1015.4266666666666,104.5,178,0.178,0.271,28,0.185,21,0.219,358,278,262,938,3.25,235,183,221,176,254,219,173,86,86,253,225,181,170,198,195,182,208,240,5,"1802,1610612745"
46,201148,Brandan Wright,1610612751,NJN,23.0,37,14,23,0.378,378.67333333333335,103.0,58,0.156,0.249,11,0.164,17,0.459,161,111,112,338,1.47,347,345,166,325,362,174,339,126,121,347,271,211,54,104,95,94,96,339,5,"201148,1610612751"
47,101138,Brandon Bass,1610612753,ORL,26.0,76,49,27,0.645,1980.195,98.9,290,0.149,0.222,27,0.096,52,0.25,686,475,425,1546,9.65,111,48,208,105,130,53,70,140,152,261,406,62,148,336,298,258,307,26,5,"101138,1610612753"
48,201943,Brandon Jennings,1610612749,MIL,21.0,63,27,36,0.429,2168.64,101.6,192,0.095,0.141,95,0.264,21,0.096,664,502,573,1708,8.84,222,220,319,287,99,121,156,300,313,32,64,181,297,326,313,335,326,37,5,"201943,1610612749"
49,200750,Brandon Roy,1610612757,POR,26.0,47,25,22,0.532,1309.71,104.5,93,0.081,0.131,37,0.167,12,0.104,373,352,277,1050,4.1,309,231,155,180,220,221,285,363,349,198,261,253,284,210,231,191,224,197,5,"200750,1610612757"
50,201575,Brandon Rush,1610612754,IND,25.0,67,27,40,0.403,1753.8816666666667,106.3,184,0.105,0.164,41,0.169,35,0.167,619,477,490,1390,4.6,195,220,353,306,153,285,165,262,266,172,255,111,211,311,299,293,279,164,5,"201575,1610612754"
51,2217,Brendan Haywood,1610612742,DAL,31.0,72,50,22,0.694,1331.365,104.0,247,0.197,0.297,16,0.086,74,0.525,458,362,397,1190,4.42,151,47,155,76,218,200,101,53,60,316,417,34,27,238,235,243,243,175,5,"2217,1610612742"
52,2073,Brian Cardinal,1610612742,DAL,34.0,56,37,19,0.661,617.975,106.4,49,0.085,0.127,24,0.293,7,0.14,190,146,173,536,1.61,267,136,121,99,316,289,351,343,363,274,33,296,244,118,119,134,140,328,5,"2073,1610612742"
53,2567,Brian Cook,1610612746,LAC,30.0,40,8,32,0.2,447.22833333333335,105.1,77,0.186,0.291,12,0.182,11,0.344,172,108,118,314,1.34,337,391,262,430,353,250,306,69,62,341,230,260,100,109,91,99,89,351,5,"2567,1610612746"
54,2243,Brian Scalabrine,1610612741,CHI,33.0,18,12,6,0.667,87.97833333333334,104.3,7,0.068,0.125,3,0.188,4,0.25,39,43,28,68,0.31,402,362,41,95,418,210,423,417,371,403,220,346,148,41,54,35,30,416,5,"2243,1610612741"
55,1730,Brian Skinner,1610612749,MIL,35.0,2,2,0,1.0,5.883333333333334,146.2,0,0.0,0.0,0,0.0,0,0.0,7,3,4,10,-0.07,447,432,1,1,449,452,447,447,447,435,435,426,426,12,8,7,7,450,5,"1730,1610612749"
56,201572,Brook Lopez,1610612751,NJN,23.0,82,24,58,0.293,2888.755,109.7,291,0.108,0.166,47,0.152,120,0.435,922,763,809,2588,4.51,2,243,443,381,14,392,68,254,261,153,300,14,62,431,434,430,442,169,5,"201572,1610612751"
57,201957,Byron Mullens,1610612760,OKC,22.0,13,8,5,0.615,85.09333333333333,102.9,18,0.228,0.327,2,0.125,3,0.5,34,21,27,74,0.33,413,391,32,116,419,169,400,21,30,410,368,365,33,37,31,33,33,415,5,"201957,1610612760"
58,201228,C.J. Watson,1610612741,CHI,27.0,82,62,20,0.756,1090.7333333333333,92.6,78,0.073,0.107,55,0.286,11,0.071,310,240,259,720,7.49,2,1,128,22,247,13,305,400,414,118,38,260,330,179,179,179,177,61,5,"201228,1610612741"
59,101139,CJ Miles,1610612762,UTA,24.0,78,36,42,0.462,1968.6183333333333,103.9,201,0.109,0.175,74,0.217,38,0.17,672,510,531,1468,6.66,90,145,373,255,132,196,150,251,240,77,151,101,209,328,318,315,292,84,5,"101139,1610612762"
60,201171,Carl Landry,1610612740,NOH,27.0,76,25,51,0.329,2007.895,108.7,182,0.098,0.154,40,0.125,32,0.156,698,540,646,1892,3.88,111,231,428,359,128,371,166,286,287,176,367,123,222,343,332,365,352,208,5,"201171,1610612740"
61,2306,Carlos Arroyo,1610612738,BOS,31.0,64,43,21,0.672,1184.755,100.7,83,0.069,0.102,21,0.143,1,0.008,368,294,320,1008,5.16,213,81,144,88,231,97,297,415,421,288,324,402,424,206,203,206,216,141,5,"2306,1610612738"
62,2430,Carlos Boozer,1610612741,CHI,29.0,59,47,12,0.797,1881.7616666666668,102.4,435,0.242,0.348,45,0.173,18,0.101,613,429,517,1458,7.15,239,60,68,13,136,148,31,11,18,163,249,202,287,308,272,306,289,69,5,"2430,1610612741"
63,2568,Carlos Delfino,1610612749,MIL,28.0,49,21,28,0.429,1590.4633333333334,101.8,176,0.122,0.184,76,0.286,8,0.057,500,379,390,1254,6.35,299,271,221,287,181,125,176,217,225,72,39,288,350,254,245,238,257,96,5,"2568,1610612749"
64,2546,Carmelo Anthony,1610612752,NYK,27.0,77,43,34,0.558,2751.25,108.4,445,0.16,0.249,68,0.181,46,0.176,914,857,737,2496,5.37,103,81,288,156,29,360,27,118,120,91,233,80,203,427,445,406,436,132,5,"2546,1610612752"
65,2406,Caron Butler,1610612742,DAL,31.0,29,21,8,0.724,867.1683333333333,98.5,96,0.109,0.157,28,0.212,8,0.092,257,205,262,722,4.35,371,271,45,48,278,48,282,250,279,253,159,288,302,151,157,182,178,178,5,"2406,1610612742"
66,201858,Cartier Martin,1610612764,WAS,26.0,52,19,33,0.365,542.1883333333334,102.7,54,0.102,0.167,18,0.217,6,0.082,208,157,152,450,2.06,288,290,273,340,332,164,346,272,258,304,152,310,316,129,127,119,121,295,5,"201858,1610612764"
67,101112,Channing Frye,1610612756,PHX,28.0,77,39,38,0.506,2541.1266666666666,107.7,448,0.177,0.279,46,0.141,79,0.371,820,726,654,2176,5.56,103,116,336,211,53,333,26,89,78,161,334,32,91,400,416,371,403,125,5,"101112,1610612756"
68,2294,Charlie Bell,1610612744,GSW,32.0,19,7,12,0.368,170.925,100.0,12,0.07,0.128,6,0.207,1,0.056,72,55,53,142,0.77,400,399,68,336,395,71,410,410,362,376,175,402,353,60,59,56,56,380,5,"2294,1610612744"
69,101111,Charlie Villanueva,1610612765,DET,26.0,76,27,49,0.355,1665.6583333333333,110.2,245,0.165,0.263,42,0.167,42,0.286,575,473,527,1506,2.41,111,220,412,344,170,404,103,107,98,169,263,91,126,292,297,311,303,275,5,"101111,1610612765"
70,201978,Chase Budinger,1610612745,HOU,23.0,78,41,37,0.526,1737.5233333333333,104.1,229,0.131,0.2,41,0.169,18,0.124,535,503,485,1638,5.77,90,96,331,189,157,201,114,196,200,172,259,202,263,269,315,286,317,113,5,"201978,1610612745"
71,1497,Chauncey Billups,1610612752,NYK,34.0,72,38,34,0.528,2310.1433333333334,109.1,165,0.071,0.11,71,0.222,14,0.064,729,733,633,2102,4.05,151,130,288,184,79,380,187,406,410,86,146,239,339,360,420,358,385,201,5,"1497,1610612752"
72,2365,Chris Andersen,1610612743,DEN,32.0,45,29,16,0.644,732.32,100.2,144,0.192,0.299,23,0.195,58,0.667,232,182,198,594,3.37,315,202,98,107,304,80,216,58,55,279,204,52,3,139,147,154,152,236,5,"2365,1610612743"
73,2547,Chris Bosh,1610612748,MIA,27.0,77,55,22,0.714,2794.7633333333333,100.5,500,0.178,0.258,59,0.151,49,0.154,875,703,734,2240,12.36,103,28,155,53,22,90,15,87,105,111,303,72,224,420,410,404,409,8,5,"2547,1610612748"
74,201604,Chris Douglas-Roberts,1610612749,MIL,24.0,44,19,25,0.432,884.07,101.1,81,0.097,0.15,29,0.207,13,0.126,277,233,231,728,3.77,318,290,190,284,275,107,302,294,297,240,173,247,260,164,173,168,180,216,5,"201604,1610612749"
75,2768,Chris Duhon,1610612753,ORL,28.0,51,36,15,0.706,774.0233333333333,97.3,43,0.057,0.081,16,0.147,2,0.031,310,175,184,580,4.18,294,145,91,59,294,32,362,432,440,316,313,388,397,179,138,145,150,188,5,"2768,1610612753"
76,202419,Chris Johnson,1610612757,POR,25.0,14,10,4,0.714,138.88333333333333,106.4,20,0.154,0.253,3,0.158,9,0.643,50,48,49,132,0.39,412,374,25,53,404,292,395,128,112,403,281,275,7,49,57,53,52,412,5,"202419,1610612757"
77,2549,Chris Kaman,1610612746,LAC,29.0,32,11,21,0.344,837.54,102.6,174,0.2,0.308,16,0.129,48,0.505,302,233,237,762,3.17,361,366,144,351,286,159,180,45,46,316,358,76,31,175,173,172,183,244,5,"2549,1610612746"
78,101108,Chris Paul,1610612740,NOH,26.0,80,45,35,0.563,2879.6433333333334,103.4,289,0.112,0.163,188,0.373,5,0.02,795,608,673,2276,10.12,53,69,306,154,15,186,71,243,269,1,5,327,411,393,364,381,416,19,5,"101108,1610612740"
79,200809,Chris Quinn,1610612759,SAS,27.0,41,33,8,0.805,292.055,109.3,22,0.076,0.128,5,0.122,1,0.048,104,98,96,278,0.49,329,174,45,9,380,386,389,391,361,382,375,402,366,74,85,81,83,401,5,"200809,1610612759"
80,2404,Chris Wilcox,1610612765,DET,28.0,57,22,35,0.386,994.6933333333334,110.8,176,0.209,0.318,29,0.182,17,0.21,336,263,318,924,1.25,259,262,306,319,256,419,176,35,37,240,228,211,180,191,190,204,205,354,5,"2404,1610612765"
81,201963,Christian Eyenga,1610612739,CLE,22.0,44,10,34,0.227,946.885,111.0,96,0.105,0.171,34,0.228,28,0.252,337,278,270,914,1.11,318,374,288,422,265,425,282,265,249,211,128,144,147,192,195,186,204,358,5,"201963,1610612739"
82,101236,Chuck Hayes,1610612745,HOU,28.0,74,41,33,0.554,2079.16,105.8,380,0.186,0.285,79,0.251,49,0.261,605,581,611,1976,5.72,132,96,273,162,118,273,43,70,69,66,93,72,139,305,349,350,364,116,5,"101236,1610612745"
83,202332,Cole Aldrich,1610612760,OKC,22.0,18,11,7,0.611,141.47666666666666,98.6,22,0.143,0.229,5,0.294,7,0.5,48,35,62,150,0.72,402,366,43,121,403,49,389,159,142,382,31,296,33,47,48,62,59,382,5,"202332,1610612760"
84,201147,Corey Brewer,1610612742,DAL,25.0,69,22,47,0.319,1510.4233333333334,106.4,118,0.079,0.124,100,0.402,16,0.097,600,460,507,1284,4.21,186,262,400,365,197,288,251,373,374,26,3,223,295,303,292,300,264,186,5,"201147,1610612742"
85,1894,Corey Maggette,1610612749,MIL,31.0,67,25,42,0.373,1400.5033333333333,102.5,197,0.148,0.219,21,0.116,5,0.034,449,363,354,1114,5.42,195,231,373,332,211,155,151,144,159,288,386,327,389,234,238,220,235,131,5,"1894,1610612749"
86,201584,Courtney Lee,1610612745,HOU,25.0,81,43,38,0.531,1722.6216666666667,106.9,158,0.092,0.145,58,0.244,18,0.111,608,538,479,1646,4.17,33,81,336,181,159,311,193,313,306,114,105,202,274,306,331,282,319,190,5,"201584,1610612745"
87,202342,Craig Brackins,1610612755,PHI,23.0,3,0,3,0.0,32.82666666666667,122.0,2,0.083,0.143,1,0.25,0,0.0,4,6,2,14,-0.07,442,449,17,449,435,450,439,347,311,422,94,426,426,7,10,3,11,451,5,"202342,1610612755"
88,200783,Craig Smith,1610612746,LAC,27.0,48,17,31,0.354,586.335,104.3,74,0.136,0.202,16,0.174,7,0.175,197,141,166,466,1.91,306,315,246,345,326,211,312,182,193,316,247,296,204,122,115,129,125,309,5,"200783,1610612746"
89,201571,D.J. Augustin,1610612766,CHA,23.0,82,34,48,0.415,2757.095,108.7,187,0.073,0.112,54,0.152,3,0.011,932,755,867,2424,5.17,2,165,407,298,28,372,161,401,404,119,298,365,423,433,428,440,429,139,5,"201571,1610612766"
90,2788,DJ Mbenga,1610612740,NOH,30.0,41,20,21,0.488,329.8333333333333,97.5,51,0.15,0.222,6,0.158,27,0.659,116,76,81,254,1.8,329,280,144,235,373,33,348,137,157,376,281,153,4,81,67,74,76,316,5,"2788,1610612740"
91,201591,DJ White,1610612766,CHA,24.0,47,23,24,0.489,684.655,103.3,115,0.173,0.269,12,0.146,20,0.227,208,178,183,562,2.41,309,252,175,231,310,185,255,94,89,341,316,191,168,129,145,144,147,274,5,"201591,1610612766"
92,201969,DaJuan Summers,1610612765,DET,23.0,22,5,17,0.227,198.76166666666666,104.8,10,0.053,0.088,3,0.1,1,0.1,63,62,77,184,0.64,392,416,102,422,390,237,415,437,433,403,403,402,288,57,62,69,65,389,5,"201969,1610612765"
93,201161,Daequan Cook,1610612760,OKC,24.0,43,30,13,0.698,598.255,100.9,64,0.108,0.165,14,0.13,1,0.019,187,151,168,510,2.57,320,196,77,65,320,102,326,256,263,328,356,402,413,116,121,130,133,266,5,"201161,1610612760"
94,2563,Dahntay Jones,1610612754,IND,30.0,45,22,23,0.489,588.9533333333334,101.1,61,0.104,0.161,20,0.23,7,0.135,211,162,162,498,2.48,315,262,166,233,325,106,332,268,271,294,126,296,250,132,130,124,132,269,5,"2563,1610612754"
95,2863,Damien Wilkins,1610612737,ATL,31.0,52,25,27,0.481,676.4533333333334,106.3,67,0.104,0.169,27,0.257,9,0.136,252,202,225,584,1.85,288,231,208,242,312,284,322,270,252,261,79,275,245,149,154,163,151,313,5,"2863,1610612737"
96,202345,Damion James,1610612751,NJN,23.0,25,7,18,0.28,402.93833333333333,99.3,68,0.184,0.263,16,0.25,12,0.293,139,93,149,318,2.02,382,399,111,391,360,59,320,72,99,316,94,253,121,91,84,117,92,300,5,"202345,1610612751"
97,2429,Dan Gadzuric,1610612751,NJN,33.0,42,13,29,0.31,462.695,105.6,64,0.15,0.237,13,0.171,29,0.558,171,121,158,348,1.36,323,355,230,370,350,268,326,139,133,337,253,140,21,107,99,123,98,348,5,"2429,1610612751"
98,200789,Daniel Gibson,1610612739,CLE,25.0,67,18,49,0.269,1865.0316666666668,107.8,153,0.085,0.13,48,0.196,21,0.136,562,469,489,1502,4.02,195,303,412,398,138,341,200,344,351,145,201,181,245,285,295,290,302,202,5,"200789,1610612739"
99,201568,Danilo Gallinari,1610612743,DEN,22.0,62,34,28,0.548,2104.03,106.9,246,0.119,0.182,51,0.146,27,0.105,741,591,526,2014,5.17,227,165,221,165,111,309,102,226,228,135,320,153,283,362,353,310,371,138,5,"201568,1610612743"
100,101122,Danny Granger,1610612754,IND,28.0,79,36,43,0.456,2762.9983333333334,104.6,338,0.119,0.179,89,0.212,62,0.185,1007,759,764,2276,8.7,79,145,379,261,26,224,53,227,237,46,160,49,197,445,430,414,416,40,5,"101122,1610612754"
