,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,PCT_DREB_RANK,STL_RANK,PCT_STL_RANK,BLK_RANK,PCT_BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,DEF_WS_RANK,CFID,CFPARAMS
0,201985,AJ Price,1610612739,CLE,28.0,26,11,15,0.423,323.49,104.5,26,0.085,0.126,7,0.189,0,0.0,117,72,68,284,0.87,400,384,113,319,391,312,404,376,386,402,238,442,442,103,90,86,102,388,5,"201985,1610612739"
1,201166,Aaron Brooks,1610612741,CHI,30.0,82,50,32,0.61,1884.6133333333332,102.1,134,0.068,0.103,54,0.228,15,0.075,601,516,460,1516,6.44,2,40,310,135,126,192,251,436,439,124,142,222,345,358,370,342,345,88,5,"201166,1610612741"
2,203932,Aaron Gordon,1610612753,ORL,19.0,47,14,33,0.298,796.925,105.8,123,0.151,0.228,21,0.16,22,0.328,298,193,187,694,1.86,312,352,328,412,314,362,269,151,153,303,324,154,101,197,163,162,181,325,5,"203932,1610612753"
3,203940,Adreian Payne,1610612750,MIN,24.0,32,7,25,0.219,739.6383333333333,115.8,114,0.168,0.265,19,0.176,9,0.158,259,246,227,790,-0.61,374,421,224,448,322,481,283,118,102,318,283,295,216,171,201,187,201,492,5,"203940,1610612750"
4,201143,Al Horford,1610612737,ATL,29.0,76,56,20,0.737,2318.1666666666665,100.8,413,0.173,0.265,68,0.157,98,0.436,750,700,535,1962,8.99,87,11,158,32,55,137,25,113,104,83,334,23,70,422,466,386,429,17,5,"201143,1610612737"
5,2744,Al Jefferson,1610612766,CHA,30.0,65,25,40,0.385,1991.7733333333333,103.2,449,0.23,0.322,47,0.187,84,0.412,528,461,477,1612,6.1,208,247,397,346,108,254,19,26,38,155,247,32,81,320,342,346,360,101,5,"2744,1610612766"
6,202329,Al-Farouq Aminu,1610612742,DAL,24.0,74,45,29,0.608,1365.7883333333334,100.3,228,0.161,0.251,70,0.268,62,0.403,442,391,406,1072,5.58,116,75,275,137,216,118,124,131,125,77,71,46,82,273,291,309,260,126,5,"202329,1610612742"
7,101187,Alan Anderson,1610612751,BKN,32.0,74,35,39,0.473,1744.2983333333334,101.1,173,0.096,0.147,56,0.22,5,0.034,542,496,487,1560,6.67,116,166,388,263,143,151,192,338,330,120,166,353,415,328,361,352,353,82,5,"101187,1610612751"
8,202692,Alec Burks,1610612762,UTA,23.0,27,9,18,0.333,899.0716666666667,112.3,95,0.113,0.17,17,0.15,5,0.057,358,272,245,860,0.24,396,405,143,384,293,468,307,266,266,338,353,353,374,233,217,200,221,445,5,"202692,1610612762"
9,203945,Alex Kirk,1610612739,CLE,23.0,5,2,3,0.4,13.985,120.0,0,0.0,0.0,0,0.0,0,0.0,8,2,2,8,-0.03,469,463,25,331,482,484,486,486,486,477,477,442,442,13,6,4,6,479,5,"203945,1610612739"
10,203458,Alex Len,1610612756,PHX,22.0,69,35,34,0.507,1518.0,102.9,312,0.196,0.299,34,0.126,105,0.629,589,458,515,1404,4.93,168,166,345,223,184,225,71,63,61,225,402,19,13,349,340,367,331,160,5,"203458,1610612756"
11,203144,Alexey Shved,1610612752,NYK,26.0,42,10,32,0.238,767.24,105.1,76,0.096,0.153,30,0.226,6,0.066,278,207,238,664,2.01,335,397,310,440,319,330,330,336,316,255,151,339,359,185,174,193,175,316,5,"203144,1610612752"
12,201582,Alexis Ajinca,1610612740,NOP,27.0,68,41,27,0.603,956.5366666666666,103.2,211,0.22,0.339,21,0.163,51,0.415,320,291,259,896,2.95,172,95,249,145,283,249,141,35,28,303,315,65,79,212,231,217,228,270,5,"201582,1610612740"
13,203459,Allen Crabbe,1610612757,POR,23.0,51,36,15,0.706,682.9983333333333,100.9,66,0.092,0.14,19,0.196,15,0.231,234,196,196,638,2.67,291,155,113,51,332,142,347,347,351,318,220,222,144,158,166,164,168,282,5,"203459,1610612757"
14,202087,Alonzo Gee,1610612757,POR,28.0,54,21,33,0.389,661.4866666666667,106.1,57,0.083,0.13,35,0.278,7,0.103,245,221,181,604,1.53,280,283,328,343,338,374,359,387,378,222,57,325,290,165,184,159,162,345,5,"202087,1610612757"
15,2405,Amar'e Stoudemire,1610612742,DAL,32.0,59,19,40,0.322,1244.375,106.3,219,0.187,0.295,29,0.162,38,0.452,422,326,290,992,2.57,254,296,397,395,233,379,135,83,66,264,317,97,63,261,256,240,247,289,5,"2405,1610612742"
16,101161,Amir Johnson,1610612761,TOR,28.0,75,44,31,0.587,1978.75,105.8,297,0.146,0.223,44,0.154,59,0.311,654,602,538,1820,4.55,100,82,300,162,114,360,82,165,163,172,342,51,109,392,421,390,396,184,5,"101161,1610612761"
17,2760,Anderson Varejao,1610612739,CLE,32.0,26,16,10,0.615,635.6016666666667,105.7,113,0.191,0.279,19,0.204,16,0.286,231,137,156,612,1.46,400,330,71,126,341,356,285,74,83,318,200,210,125,153,124,143,164,350,5,"2760,1610612739"
18,203958,Andre Dawkins,1610612748,MIA,23.0,4,2,2,0.5,21.678333333333335,100.0,2,0.071,0.111,0,0.0,0,0.0,7,10,12,16,0.09,476,463,11,227,479,103,471,426,423,477,477,442,442,10,20,21,13,459,5,"203958,1610612748"
19,203083,Andre Drummond,1610612765,DET,21.0,82,32,50,0.39,2501.858333333333,105.5,667,0.272,0.404,73,0.194,153,0.617,846,694,592,2194,5.96,2,195,463,338,28,345,3,9,10,68,225,5,17,468,459,418,460,104,5,"203083,1610612765"
20,2738,Andre Iguodala,1610612744,GSW,31.0,77,64,13,0.831,2068.5933333333332,98.0,213,0.094,0.147,89,0.209,25,0.103,637,625,571,1794,9.73,75,3,96,10,95,55,139,344,329,43,189,134,292,378,434,408,392,11,5,"2738,1610612744"
21,1889,Andre Miller,1610612758,SAC,39.0,81,44,37,0.543,1253.2716666666668,107.4,116,0.092,0.137,32,0.225,6,0.053,459,316,397,1010,2.16,29,82,370,195,232,408,280,349,359,242,152,339,385,283,245,299,250,308,5,"1889,1610612758"
